Flow Control Trainer (UT35A) -24-Mar-2025 15:45:47, , , , , , ,
Time,Time s,SP %,PV %,OP %,PB %,IT s,DT s
15:44:43,1159,50,60.8,46,100,20,0
15:44:45,1160,50,60.3,46,100,20,0
15:44:46,1161,50,59.7,45.9,100,20,0
15:44:47,1162,50,58.9,45.6,100,20,0
15:44:47,1163,50,58.6,45.7,100,20,0
15:44:48,1164,50,58.7,46.3,100,20,0
15:44:49,1165,50,58.1,46.1,100,20,0
15:44:50,1166,50,58.3,46.7,100,20,0
15:44:52,1167,50,58.2,47,100,20,0
15:44:53,1168,50,57.7,46.8,100,20,0
15:44:54,1169,50,57.3,46.9,100,20,0
15:44:55,1170,50,56.8,46.8,100,20,0
15:44:56,1171,50,56.3,46.6,100,20,0
15:44:57,1172,50,56.1,46.7,100,20,0
15:44:58,1173,50,56.1,47,100,20,0
15:44:59,1174,50,56.1,47.3,100,20,0
15:45:00,1175,50,56.1,47.6,100,20,0
15:45:01,1176,50,55.7,47.5,100,20,0
15:45:02,1177,50,55.6,47.7,100,20,0
15:45:03,1178,50,55.6,47.9,100,20,0
15:45:04,1179,50,55.3,47.9,100,20,0
15:45:05,1180,50,54.9,47.7,100,20,0
15:45:06,1181,50,54.7,47.8,100,20,0
15:45:07,1182,50,54.3,47.7,100,20,0
15:45:08,1183,50,54.3,47.8,100,20,0
15:45:09,1184,50,54.2,47.9,100,20,0
15:45:10,1185,50,54.2,48.2,100,20,0
15:45:11,1186,50,54.3,48.4,100,20,0
15:45:12,1187,50,54.2,48.5,100,20,0
15:45:13,1188,50,54,48.6,100,20,0
15:45:14,1189,50,53.6,48.3,100,20,0
15:45:15,1190,50,53,47.9,100,20,0
15:45:16,1191,50,52.5,47.6,100,20,0
15:45:17,1192,50,52.5,47.7,100,20,0
15:45:18,1193,50,52.6,47.9,100,20,0
15:45:19,1194,50,52.4,47.9,100,20,0
15:45:20,1195,50,52.3,47.9,100,20,0
15:45:21,1196,50,52.5,48.2,100,20,0
15:45:22,1197,50,52.5,48.3,100,20,0
15:45:23,1198,50,52.4,48.3,100,20,0
15:45:24,1199,50,52.7,48.7,100,20,0
15:45:25,1200,50,52.5,48.7,100,20,0
15:45:26,1201,50,52.3,48.6,100,20,0
15:45:27,1202,50,52.2,48.6,100,20,0
15:45:28,1203,50,52.1,48.7,100,20,0
15:45:29,1204,50,52.1,48.7,100,20,0
15:45:30,1205,50,52.1,48.8,100,20,0
15:45:31,1206,50,52.4,49.2,100,20,0
15:45:32,1207,50,52.5,49.5,100,20,0
15:45:33,1208,50,52.2,49.3,100,20,0
15:45:34,1209,50,51.5,48.7,100,20,0
15:45:35,1210,50,51.3,48.5,100,20,0
15:45:36,1211,50,51,48.3,100,20,0
15:45:37,1212,50,50.8,48.2,100,20,0
15:45:38,1213,50,50.5,47.8,100,20,0
15:45:39,1214,50,50.3,47.7,100,20,0
15:45:40,1215,50,50.3,47.7,100,20,0
15:45:41,1216,50,50.6,48,100,20,0
15:45:42,1217,50,50.6,48.1,100,20,0
15:45:43,1218,50,50.8,48.3,100,20,0
15:45:44,1219,50,50.6,48.1,100,20,0
